,Sale Date,Sale Price,Location,Year Built,Garden,Garage,Type,Stories,Bedrooms,Bathrooms,First Time Buyer
37,2023-02-19,251455.0,Summerston,1950.0,Yes,Yes,Bungalow,1.0,4,2,yes
38,2023-02-19,608976.0,Brookville,2014.0,Yes,Yes,Detached,1.0,3,2,no
39,2023-02-19,437345.0,Summerston,1976.0,Yes,No,Detached,1.0,3,1,no
40,2023-03-15,359626.0,Summerston,1966.0,Yes,Yes,Detached,1.0,3,1,yes
41,2023-03-15,360088.0,Avoca,1955.0,Yes,Unknown,Detached,1.0,2,2,no
42,2023-03-15,764039.0,Avoca,2016.0,Yes,No,Detached,1.0,3,2,no
43,2023-03-15,519491.0,Avoca,2004.0,Yes,No,Detached,2.0,3,2,no
44,2023-03-15,305853.0,Brookville,1984.0,Yes,Yes,Detached,1.5,2,1,no
45,2023-03-15,598650.0,Porter Square,2018.0,Yes,Yes,Detached,1.0,3,2,yes
46,2023-03-15,452971.0,Porter Square,2011.0,Yes,Yes,Semi-Detached,2.0,3,2,no
47,2023-03-15,749205.0,Avoca,2009.0,Yes,Yes,Detached,1.0,3,2,no
48,2023-03-15,457144.0,Avoca,2006.0,Yes,Yes,Detached,2.0,3,2,no
49,2023-03-15,761633.0,Porter Square,2020.0,Yes,Yes,Detached,2.0,3,2,yes
50,2023-03-15,317069.0,Oak Park,1979.0,Unknown,No,Duplex,1.0,4,2,no
51,2023-03-15,635452.0,Avoca,2012.0,Yes,No,Detached,2.0,4,2,no
52,2023-03-15,444837.0,Oak Park,1975.0,Yes,Unknown,Detached,1.0,2,1,no
53,2023-03-15,358834.0,Oak Park,1970.0,Yes,Yes,Detached,1.0,3,2,yes
54,2023-03-15,278535.0,Rivermount,1959.0,Yes,Yes,Bungalow,1.0,2,1,yes
55,2023-03-15,365873.0,Beacon Hill,1948.0,Yes,Yes,Detached,1.0,3,1,no
56,2023-03-15,672347.0,Rivermount,1927.0,Yes,Yes,Detached,1.0,5,2,yes
57,2023-03-15,1599199.0,Avoca,2020.0,Yes,No,Detached,1.0,2,2,no
58,2023-03-15,431933.0,Avoca,2019.0,Yes,Yes,Detached,2.0,4,2,no
59,2023-03-15,246561.0,Summerston,1957.0,Yes,Yes,Bungalow,1.0,4,2,yes
60,2023-04-11,488814.0,Avoca,2005.0,Yes,Yes,Detached,2.0,3,2,yes
61,2023-04-11,502896.0,Brookville,2016.0,Yes,Yes,Detached,2.0,3,2,yes
62,2023-04-11,348014.0,Summerston,1968.0,Yes,Yes,Detached,1.0,3,1,yes
63,2023-04-11,644584.0,Porter Square,2018.0,Unknown,Yes,Detached,1.0,3,2,no
64,2023-04-11,278037.0,Broomhouse,1929.0,Yes,Yes,Detached,1.0,4,2,no
65,2023-04-11,549189.0,Porter Square,2020.0,Yes,Yes,Detached,2.0,3,3,no
66,2023-04-11,347516.0,Broomhouse,1994.0,Yes,No,Detached,1.5,2,1,no
67,2023-04-11,480146.0,Porter Square,2004.0,Yes,Yes,End-of-Terrace,2.0,3,2,yes
68,2023-04-11,761735.0,Porter Square,2020.0,Yes,Yes,Detached,2.0,3,2,no
69,2023-04-11,382821.0,Broomhouse,1981.0,Yes,Yes,Detached,1.0,2,1,no
70,2023-04-11,361406.0,Brookville,2012.0,Yes,No,Semi-Detached,1.0,1,1,yes
71,2023-04-11,344976.0,Brookville,1984.0,Yes,Yes,Detached,1.5,2,1,no
72,2023-04-11,382163.0,Brookville,1998.0,Unknown,Yes,Detached,1.5,3,1,no
73,2023-04-11,566020.0,Brookville,2008.0,Yes,No,Detached,2.0,3,2,no
74,2023-04-11,514683.0,Brookville,2020.0,Yes,No,Detached,1.0,3,2,yes
75,2023-04-11,565631.0,Brookville,2020.0,Yes,Yes,Detached,1.0,2,2,no
76,2023-04-11,474448.0,Avoca,1995.0,Yes,Yes,Detached,1.0,3,2,no
77,2023-04-11,514194.0,Avoca,2007.0,Yes,Yes,Detached,2.0,3,2,no
78,2023-04-11,552712.0,Avoca,2019.0,Yes,No,End-of-Terrace,1.0,2,2,no
79,2023-04-11,272506.0,Rivermount,1925.0,Yes,No,Detached,2.0,3,2,no
80,2023-05-03,279187.0,Rivermount,1984.0,Yes,Yes,Detached,2.0,2,1,no
81,2023-05-03,218345.0,Rivermount,1915.0,Yes,Yes,Detached,2.0,5,2,yes
82,2023-05-03,644506.0,Brookville,2019.0,Yes,No,Detached,1.0,2,2,no
83,2023-05-03,361900.0,Brookville,2015.0,Yes,No,Semi-Detached,1.0,1,1,no
84,2023-05-03,374331.0,Brookville,2004.0,Yes,No,Detached,1.5,2,1,no
85,2023-05-03,275718.0,Beacon Hill,1928.0,No,Yes,Bungalow,1.0,2,1,no
86,2023-05-03,353776.0,Beacon Hill,1933.0,Yes,Yes,Detached,1.0,2,1,yes
87,2023-05-03,862049.0,Brookville,2012.0,Yes,No,Detached,2.0,3,2,no
88,2023-05-03,607942.0,Avoca,2006.0,No,No,Detached,2.0,4,2,no
89,2023-05-03,468711.0,Avoca,2005.0,Yes,Yes,Detached,2.0,3,2,yes
90,2023-05-03,341299.0,Beacon Hill,1951.0,Yes,Yes,Detached,1.0,4,1,no
91,2023-05-03,92463.0,Beacon Hill,1952.0,Yes,No,Bungalow,1.0,1,1,no
92,2023-05-03,195186.0,Beacon Hill,1984.0,Yes,No,Bungalow,1.0,2,1,no
93,2023-05-03,333429.0,Beacon Hill,1942.0,Yes,No,Detached,1.0,3,1,no
94,2023-05-03,274118.0,Beacon Hill,1947.0,Yes,Yes,Bungalow,1.0,2,1,no
95,2023-05-03,599552.0,Beacon Hill,1935.0,Yes,No,Detached,2.0,3,1,no
96,2023-05-03,722663.0,Rivermount,1892.0,Yes,No,Detached,2.0,4,1,no
97,2023-05-03,966293.0,Avoca,2020.0,Yes,Yes,Detached,1.0,3,2,no
98,2023-05-03,453851.0,Avoca,2004.0,Yes,Yes,Detached,2.0,3,2,no
99,2023-05-03,747553.0,Avoca,2020.0,Yes,Yes,Detached,2.0,3,2,no
100,2023-05-14,384659.0,Summerston,1973.0,Yes,Yes,Detached,1.0,3,1,yes
101,2023-05-14,450011.0,Avoca,2020.0,Yes,Unknown,Detached,2.0,4,2,no
102,2023-05-14,475628.0,Avoca,2002.0,Yes,Yes,Detached,1.0,3,2,no
103,2023-05-14,441814.0,Avoca,1984.0,Yes,Yes,Detached,1.5,3,2,yes
104,2023-05-14,356058.0,Brookville,1984.0,Yes,Unknown,Detached,1.0,3,1,no
105,2023-05-14,252004.0,Summerston,1950.0,No,Yes,Bungalow,1.0,2,1,yes
106,2023-05-14,1168137.0,Avoca,2020.0,Yes,Yes,Detached,2.0,3,2,no
107,2023-05-14,639172.0,Summerston,1947.0,Yes,Unknown,Detached,2.0,4,2,no
108,2023-05-14,273525.0,Summerston,1961.0,No,Yes,Bungalow,1.0,2,2,no
109,2023-05-14,604010.0,Avoca,2011.0,Yes,Yes,Detached,2.0,3,2,yes
110,2023-05-14,305861.0,Beacon Hill,1947.0,Yes,No,Terraced,1.0,2,1,no
111,2023-05-14,338202.0,Beacon Hill,1955.0,Yes,Yes,Detached,1.0,2,1,yes
112,2023-05-14,298602.0,Beacon Hill,1937.0,Yes,No,Detached,1.0,3,1,yes
113,2023-05-14,277773.0,Rivermount,1936.0,Yes,Yes,Bungalow,1.0,2,1,no
114,2023-05-14,463383.0,Oak Park,1974.0,Yes,Unknown,Detached,1.5,3,1,no
115,2023-05-14,371306.0,Oak Park,1977.0,Yes,Yes,Detached,2.0,4,2,no
116,2023-05-14,356076.0,Oak Park,1962.0,Yes,Yes,Detached,1.0,3,1,yes
117,2023-05-14,339709.0,Oak Park,1960.0,Yes,Yes,Detached,1.0,2,1,no
118,2023-05-14,275528.0,Beacon Hill,1928.0,Yes,Yes,Bungalow,1.0,2,1,no
119,2023-05-14,375433.0,Porter Square,1984.0,Yes,Yes,Semi-Detached,2.0,2,2,no
120,2023-05-30,398484.0,Oak Park,1969.0,Yes,Yes,Detached,1.0,2,1,no
121,2023-05-30,681737.0,Porter Square,2017.0,Yes,Yes,Detached,2.0,3,2,no
122,2023-05-30,260750.0,Broomhouse,1947.0,No,Yes,Bungalow,1.0,2,1,no
123,2023-05-30,359235.0,Broomhouse,1975.0,Yes,No,Detached,1.0,3,1,no
124,2023-05-30,543068.0,Brookville,2011.0,Yes,Yes,Detached,1.0,3,2,no
125,2023-05-30,388236.0,Broomhouse,1975.0,Yes,No,Detached,1.0,3,3,no
126,2023-05-30,373011.0,Brookville,2015.0,Yes,No,Semi-Detached,1.0,1,1,yes
127,2023-05-30,573016.0,Brookville,2002.0,Yes,Yes,Detached,2.0,4,2,no
128,2023-05-30,333721.0,Broomhouse,1979.0,Yes,No,Detached,1.0,3,1,yes
129,2023-05-30,289014.0,Oak Park,1992.0,Yes,Yes,Detached,1.0,3,1,yes
130,2023-05-30,403435.0,Oak Park,1970.0,Yes,Yes,Detached,1.0,3,1,no
131,2023-05-30,283300.0,Oak Park,1985.0,Yes,No,Bungalow,1.0,3,1,no
132,2023-05-30,1081888.0,Avoca,2015.0,Yes,Yes,Detached,1.0,3,2,no
133,2023-05-30,200784.0,Oak Park,1961.0,No,No,Duplex,1.0,2,2,no
134,2023-05-30,512685.0,Oak Park,1980.0,Yes,Yes,Detached,2.0,4,2,no
135,2023-05-30,404180.0,Oak Park,1982.0,Yes,No,Detached,1.5,3,3,no
136,2023-05-30,343850.0,Summerston,2019.0,No,Yes,Semi-Detached,2.0,3,2,yes
137,2023-05-30,494756.0,Brookville,2013.0,Yes,Yes,Detached,1.0,3,2,no
138,2023-05-30,304713.0,Summerston,1984.0,Yes,Yes,Detached,1.0,4,2,no
139,2023-05-30,300872.0,Summerston,1959.0,Yes,No,Detached,1.0,2,1,yes
140,2023-06-11,246607.0,Summerston,1972.0,Yes,Unknown,Duplex,1.0,4,2,no
141,2023-06-11,294853.0,Summerston,1984.0,Yes,No,Detached,1.0,2,1,no
142,2023-06-11,398497.0,Summerston,2020.0,Yes,No,Semi-Detached,1.5,2,1,yes
143,2023-06-11,307180.0,Summerston,1971.0,Yes,Yes,Detached,1.0,3,1,no
144,2023-06-11,290438.0,Rivermount,1900.0,Yes,No,Detached,2.0,5,2,no
145,2023-06-11,211114.0,Rivermount,1922.0,Yes,Yes,Bungalow,1.0,2,1,yes
146,2023-06-11,350608.0,Rivermount,1921.0,Yes,Yes,Detached,1.0,4,2,no
147,2023-06-11,252540.0,Rivermount,1967.0,No,Yes,Bungalow,1.0,2,1,no
148,2023-06-11,435506.0,Rivermount,1941.0,Yes,Yes,Detached,2.0,3,1,no
149,2023-06-11,292427.0,Rivermount,1932.0,Yes,No,Detached,1.0,2,1,yes
150,2023-06-11,232532.0,Oak Park,1962.0,No,No,Duplex,1.0,2,2,no
151,2023-06-11,468732.0,Brookville,2013.0,Yes,Yes,Detached,1.0,3,2,no
152,2023-06-11,972812.0,Avoca,2016.0,Yes,No,Detached,2.0,4,2,no
153,2023-06-11,265282.0,Oak Park,1932.0,Yes,No,Bungalow,1.0,4,2,no
154,2023-06-11,303462.0,Oak Park,1982.0,Yes,Unknown,Detached,1.0,2,1,yes
155,2023-06-11,572209.0,Avoca,2011.0,Yes,Yes,Detached,2.0,3,2,no
156,2023-06-11,429171.0,Broomhouse,1976.0,Yes,Yes,Detached,2.0,4,1,no
157,2023-06-11,371750.0,Broomhouse,1983.0,Yes,No,Detached,1.0,3,1,no
158,2023-06-11,389690.0,Broomhouse,1988.0,Yes,Yes,Detached,1.0,3,2,yes
159,2023-06-11,433713.0,Avoca,2015.0,Yes,No,Detached,2.0,3,2,no
160,2023-06-20,1281082.0,Avoca,2020.0,Yes,Yes,Detached,2.0,3,2,no
161,2023-06-20,540042.0,Brookville,2008.0,Yes,Yes,Detached,1.0,3,2,no
162,2023-06-20,330629.0,Oak Park,1968.0,Yes,Yes,Detached,1.0,2,1,yes
163,2023-06-20,486656.0,Brookville,2010.0,Yes,Yes,Detached,1.0,3,3,yes
164,2023-06-20,455886.0,Avoca,2008.0,Yes,Yes,Detached,2.0,3,2,yes
165,2023-06-20,552041.0,Brookville,2013.0,Yes,No,Detached,2.0,3,2,no
166,2023-06-20,637108.0,Brookville,2013.0,Yes,Unknown,Detached,1.0,3,2,yes
167,2023-06-20,611051.0,Brookville,2004.0,Yes,No,Detached,1.0,3,2,no
168,2023-06-20,624496.0,Brookville,2007.0,Yes,No,Detached,1.0,3,2,no
169,2023-06-20,602024.0,Brookville,2014.0,Yes,Yes,Detached,2.0,3,2,no
170,2023-06-20,457697.0,Avoca,2017.0,Yes,Yes,Detached,2.0,3,2,no
171,2023-06-20,770552.0,Brookville,2008.0,Yes,Yes,Detached,2.0,3,3,no
172,2023-06-20,376031.0,Brookville,2006.0,Yes,No,Detached,1.0,3,1,no
173,2023-06-20,789037.0,Avoca,1984.0,Yes,No,Semi-Detached,1.0,2,2,yes
174,2023-06-20,650212.0,Avoca,1984.0,Yes,Yes,Detached,2.0,3,2,no
175,2023-06-20,477322.0,Avoca,2011.0,Yes,No,Detached,2.0,3,2,no
176,2023-06-20,472062.0,Avoca,2012.0,Yes,Yes,Detached,2.0,3,2,no
177,2023-06-20,403617.0,Rivermount,1927.0,Yes,Yes,Detached,2.0,4,1,no
178,2023-06-20,276591.0,Oak Park,1963.0,Yes,Yes,Bungalow,1.0,2,1,no
179,2023-06-20,431682.0,Oak Park,1963.0,Yes,Unknown,Detached,1.0,2,1,no
180,2023-06-30,560198.0,Porter Square,2020.0,Yes,Yes,Detached,2.0,3,2,no
181,2023-06-30,737240.0,Porter Square,2012.0,Yes,Yes,Detached,1.0,3,2,yes
182,2023-06-30,318771.0,Oak Park,1971.0,Yes,Yes,Detached,1.0,3,1,no
183,2023-06-30,340965.0,Summerston,1966.0,Yes,Yes,Detached,1.0,3,1,no
184,2023-06-30,251868.0,Summerston,1934.0,No,No,Bungalow,1.0,2,1,yes
185,2023-06-30,694776.0,Avoca,2019.0,Yes,Yes,Detached,1.0,3,2,yes
186,2023-06-30,318466.0,Oak Park,1982.0,Unknown,Yes,Detached,1.0,3,1,no
187,2023-06-30,332252.0,Oak Park,1971.0,Yes,Yes,Detached,1.0,2,1,no
188,2023-06-30,399139.0,Oak Park,1979.0,Yes,Yes,Detached,1.0,3,3,no
189,2023-06-30,276773.0,Oak Park,1939.0,Yes,Unknown,Bungalow,1.0,4,2,no
190,2023-06-30,328311.0,Beacon Hill,1948.0,Yes,Yes,Detached,1.0,3,1,yes
191,2023-06-30,299714.0,Oak Park,1977.0,Yes,Yes,Detached,1.0,2,1,yes
192,2023-06-30,387773.0,Summerston,1975.0,Yes,No,Detached,1.0,4,2,yes
193,2023-06-30,210405.0,Summerston,1968.0,Yes,Yes,Bungalow,1.0,2,1,no
194,2023-06-30,261234.0,Summerston,1937.0,Yes,Yes,Detached,2.0,3,2,no
195,2023-06-30,623788.0,Summerston,1954.0,Yes,Yes,Detached,1.0,4,2,no
196,2023-06-30,370422.0,Rivermount,1932.0,Yes,Yes,Detached,2.0,3,1,yes
197,2023-06-30,318596.0,Rivermount,1964.0,Yes,No,Duplex,2.0,4,2,yes
198,2023-06-30,505384.0,Brookville,2008.0,Yes,Yes,Detached,2.0,2,2,no
199,2023-06-30,927044.0,Avoca,2020.0,Yes,Yes,Detached,2.0,3,2,no
200,2023-07-10,335462.0,Broomhouse,1980.0,Unknown,Yes,Detached,1.0,3,1,no
201,2023-07-10,279307.0,Oak Park,1980.0,No,No,Bungalow,1.0,2,1,no
202,2023-07-10,326620.0,Broomhouse,1970.0,No,No,Terraced,1.0,3,1,yes
203,2023-07-10,332616.0,Broomhouse,1980.0,Yes,No,Detached,1.0,4,2,yes
204,2023-07-10,453413.0,Broomhouse,1990.0,Yes,Yes,Detached,2.0,3,2,no
205,2023-07-10,315982.0,Broomhouse,1972.0,Yes,Yes,Detached,1.0,3,1,no
206,2023-07-10,527669.0,Summerston,2015.0,Yes,Yes,Detached,1.5,4,3,yes
207,2023-07-10,203251.0,Summerston,1964.0,Yes,Yes,Bungalow,1.0,2,1,no
208,2023-07-10,297962.0,Summerston,1953.0,Unknown,Yes,Detached,1.0,3,2,no
209,2023-07-10,348196.0,Oak Park,1984.0,Yes,No,Detached,1.0,3,1,no
210,2023-07-10,957281.0,Oak Park,1984.0,Yes,Yes,Detached,1.5,4,2,no
211,2023-07-10,517091.0,Brookville,1984.0,Yes,No,Detached,2.0,3,2,no
212,2023-07-10,415379.0,Oak Park,1975.0,Yes,Yes,Detached,1.0,3,1,no
213,2023-07-10,340774.0,Oak Park,1971.0,Yes,No,Detached,1.0,3,1,no
214,2023-07-10,343038.0,Brookville,2013.0,Yes,No,Semi-Detached,1.0,1,1,no
215,2023-07-10,613974.0,Brookville,2016.0,Yes,Yes,Detached,2.0,4,2,yes
216,2023-07-10,351780.0,Brookville,1990.0,Yes,Yes,Detached,1.0,3,1,no
217,2023-07-10,252067.0,Oak Park,1979.0,No,No,Bungalow,1.0,3,1,yes
218,2023-07-10,314131.0,Broomhouse,1983.0,Yes,Yes,Detached,1.0,3,1,yes
219,2023-07-10,362818.0,Broomhouse,1969.0,Yes,No,Detached,1.0,3,1,no
220,2023-07-20,348043.0,Broomhouse,1989.0,Yes,Yes,Detached,1.0,3,1,no
221,2023-07-20,618131.0,Avoca,2019.0,Yes,No,End-of-Terrace,1.0,2,2,yes
222,2023-07-20,573392.0,Beacon Hill,1928.0,Yes,Yes,Detached,2.0,5,2,no
223,2023-07-20,416346.0,Summerston,1989.0,Yes,Yes,Detached,2.0,3,1,yes
224,2023-07-20,534784.0,Summerston,2019.0,Yes,Yes,Detached,1.5,4,3,yes
225,2023-07-20,686698.0,Avoca,2016.0,Yes,Yes,Detached,1.0,3,2,no
226,2023-07-20,498644.0,Avoca,2016.0,Yes,Yes,Detached,2.0,3,2,no
227,2023-07-20,277544.0,Beacon Hill,1940.0,Yes,Yes,Detached,1.0,2,2,no
228,2023-07-20,1023388.0,Avoca,2020.0,Yes,Yes,Detached,2.0,3,2,no
229,2023-07-20,935043.0,Avoca,2018.0,Yes,Yes,Detached,1.0,3,2,no
230,2023-07-20,810328.0,Avoca,2017.0,Yes,No,Detached,1.0,3,2,yes
231,2023-07-20,464228.0,Avoca,1996.0,Yes,Yes,Detached,2.0,3,2,no
232,2023-07-20,525008.0,Beacon Hill,1933.0,Yes,No,Detached,1.0,3,2,no
233,2023-07-20,342765.0,Beacon Hill,1947.0,Yes,No,Detached,1.0,3,1,no
234,2023-07-20,196931.0,Beacon Hill,1945.0,Yes,No,Bungalow,1.0,3,1,yes
235,2023-07-20,1017385.0,Avoca,2017.0,Yes,No,Detached,1.0,3,2,no
236,2023-07-20,454716.0,Avoca,2015.0,Yes,No,End-of-Terrace,2.0,2,2,no
237,2023-07-20,1097789.0,Avoca,2018.0,Yes,Yes,Detached,1.0,3,2,no
238,2023-07-20,212171.0,Beacon Hill,1942.0,No,No,Bungalow,1.0,2,1,no
239,2023-07-20,278852.0,Beacon Hill,1962.0,Yes,Yes,Bungalow,1.0,3,1,yes
240,2023-07-27,454462.0,Avoca,2004.0,Yes,Yes,Detached,1.0,3,2,no
241,2023-07-27,458201.0,Avoca,2004.0,Yes,Yes,Detached,1.5,3,2,no
242,2023-07-27,927011.0,Avoca,2020.0,Yes,Yes,Detached,2.0,3,2,no
243,2023-07-27,430910.0,Avoca,2018.0,Yes,No,Detached,2.0,3,2,no
244,2023-07-27,504939.0,Avoca,2007.0,Yes,Yes,Detached,2.0,3,2,no
245,2023-07-27,659022.0,Avoca,2012.0,Yes,Yes,Detached,2.0,3,2,no
246,2023-07-27,692739.0,Avoca,2018.0,Yes,No,Detached,1.0,3,2,no
247,2023-07-27,381408.0,Oak Park,1962.0,Yes,Yes,Detached,1.0,3,1,yes
248,2023-07-27,325522.0,Oak Park,1983.0,Yes,Yes,Detached,1.0,3,1,no
249,2023-07-27,406503.0,Oak Park,1981.0,Yes,No,Detached,1.0,3,1,yes
250,2023-07-27,353022.0,Broomhouse,1994.0,Yes,Yes,Detached,1.5,2,1,yes
251,2023-07-27,531470.0,Oak Park,1981.0,Yes,No,Duplex,2.0,5,2,no
252,2023-07-27,286794.0,Summerston,1953.0,Yes,No,Detached,1.0,2,1,no
253,2023-07-27,343872.0,Brookville,1984.0,Yes,Yes,Detached,1.0,3,1,no
254,2023-07-27,356822.0,Summerston,1978.0,Yes,No,Detached,1.0,2,1,yes
255,2023-07-27,348123.0,Rivermount,1928.0,Yes,Yes,Detached,1.0,3,2,no
256,2023-07-27,520513.0,Avoca,2017.0,Yes,No,End-of-Terrace,1.0,1,2,yes
257,2023-07-27,277857.0,Oak Park,1974.0,Yes,Yes,Bungalow,1.0,2,1,no
258,2023-07-27,317400.0,Brookville,1990.0,Yes,No,Detached,1.0,3,2,yes
259,2023-07-27,576346.0,Brookville,2016.0,Yes,Yes,Detached,1.0,3,2,yes
260,2023-08-24,385796.0,Oak Park,1982.0,Yes,Yes,Detached,1.0,3,1,no
261,2023-08-24,529403.0,Brookville,2015.0,Yes,Yes,Detached,2.0,2,2,no
262,2023-08-24,579351.0,Brookville,2014.0,Yes,Yes,Detached,1.0,4,2,yes
263,2023-08-24,448527.0,Oak Park,1959.0,Yes,Yes,Detached,1.0,2,1,no
264,2023-08-24,503315.0,Brookville,2016.0,Yes,Yes,Detached,1.0,3,2,yes
265,2023-08-24,358804.0,Brookville,2007.0,Yes,Yes,Detached,1.0,3,1,no
266,2023-08-24,411905.0,Oak Park,1976.0,Yes,Yes,Detached,1.5,3,1,no
267,2023-08-24,622778.0,Brookville,2009.0,Yes,Yes,Detached,2.0,3,2,yes
268,2023-08-24,485119.0,Brookville,2017.0,Yes,Unknown,Detached,2.0,3,2,yes
269,2023-08-24,554129.0,Brookville,2009.0,Yes,No,Detached,1.0,3,3,no
270,2023-08-24,380375.0,Brookville,2020.0,Yes,No,Semi-Detached,1.0,1,2,no
271,2023-08-24,314956.0,Brookville,1984.0,Yes,No,Detached,1.0,2,1,no
272,2023-08-24,313164.0,Oak Park,1986.0,Yes,Unknown,Duplex,2.0,4,2,no
273,2023-08-24,420047.0,Oak Park,1972.0,Yes,No,Detached,1.0,3,1,no
274,2023-08-24,348250.0,Rivermount,1958.0,Yes,Yes,Detached,2.0,3,1,no
275,2023-08-24,359040.0,Broomhouse,1974.0,Yes,Yes,Detached,1.0,3,1,no
276,2023-08-24,342545.0,Oak Park,1961.0,Yes,Unknown,Detached,1.0,3,1,no
277,2023-08-24,319509.0,Rivermount,1902.0,Yes,Yes,Detached,1.0,2,1,no
278,2023-08-24,348875.0,Rivermount,1964.0,Yes,Yes,Detached,2.0,3,1,no
279,2023-08-24,226553.0,Rivermount,1941.0,Yes,Unknown,Bungalow,1.0,3,2,yes
280,2023-09-18,316386.0,Rivermount,1971.0,Yes,No,Duplex,2.0,4,2,yes
281,2023-09-18,322803.0,Oak Park,1962.0,Yes,Yes,Detached,1.0,3,1,no
282,2023-09-18,328749.0,Oak Park,1983.0,Yes,No,Duplex,2.0,4,2,no
283,2023-09-18,508586.0,Brookville,2011.0,Yes,Unknown,Detached,1.0,3,2,no
284,2023-09-18,519692.0,Brookville,2006.0,Yes,Yes,Detached,1.0,3,3,no
285,2023-09-18,323565.0,Brookville,1986.0,Yes,No,Detached,1.0,3,1,no
286,2023-09-18,390975.0,Brookville,1989.0,Yes,Yes,Detached,1.0,3,2,no
287,2023-09-18,533954.0,Brookville,2007.0,Yes,Yes,Detached,2.0,3,2,no
288,2023-09-18,313254.0,Oak Park,1986.0,Yes,No,Duplex,2.0,4,2,yes
289,2023-09-18,814848.0,Brookville,2019.0,Yes,Unknown,Detached,1.0,3,2,no
290,2023-09-18,626788.0,Brookville,2014.0,Yes,No,Detached,1.0,2,2,no
291,2023-09-18,442212.0,Avoca,2011.0,Yes,Yes,Detached,1.0,3,2,no
292,2023-09-18,776267.0,Avoca,2015.0,Yes,No,Detached,1.0,3,2,yes
293,2023-09-18,1054712.0,Avoca,2018.0,Yes,Yes,Detached,1.0,3,2,no
294,2023-09-18,435759.0,Porter Square,2016.0,Yes,Yes,Detached,1.0,2,2,no
295,2023-09-18,273932.0,Summerston,1984.0,Yes,Unknown,Detached,2.0,4,1,yes
